filename,h2-simpless-dks-celmcut,h2-simpless-dks-cpdbshc900,h2-simpless-dks-900masb50ksccdfp,h2-simpless-oss-900masb50ksbmiasm,h2-simpless-dks-blind,h2-simpless-oss-zopdbsgenetic,h2-simpless-oss-blind,h2-simpless-dks-900masb50ksbmiasm,seq-opt-symba-1,h2-simpless-oss-masginfsccdfp,h2-simpless-dks-900masginfsccdfp,h2-simpless-oss-cpdbshc900,h2-simpless-dks-zopdbsgenetic,simpless-oss-masb50kmiasmdfp,h2-simpless-oss-900masb50ksccdfp,simpless-dks-masb50kmiasmdfp,h2-simpless-oss-celmcut,Complementary1,Complementary2,DecStar,FDMS1,FDMS2,Metis1,Metis2,Planning_PDBs,Scorpion,SymbolicBidirectional,Symple_1,Symple_2
ss_maintenance-maintenance.1.3.040.040.6-001.pddl,353.78,50.89,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,50.89,10000.0,10000.0,10000.0,10000.0,353.34,10000.0,10000.0,10000.0,10000.0,10000.0,344.166,27.56,10000.0,238.933,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.040.7-000.pddl,762.24,49.81,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1043.34,48.85,10000.0,668.43,10000.0,626.77,766.03,10000.0,10000.0,10000.0,10000.0,10000.0,683.326,26.078,10000.0,303.067,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.040.7-001.pddl,15.95,15.39,119.3,702.87,10000.0,10000.0,10000.0,815.59,10000.0,10000.0,10000.0,15.4,10000.0,242.94,127.43,387.17,16.01,10000.0,1186.898,23.593,101.161,782.807,14.835,3.052,10000.0,211.564,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.040.8-000.pddl,83.59,10.88,360.58,10000.0,10000.0,10000.0,10000.0,774.59,10000.0,921.96,921.58,10.88,10000.0,244.63,376.05,259.51,84.37,10000.0,1083.355,333.004,280.749,800.242,81.28999999999999,4.543,10000.0,212.144,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.040.8-001.pddl,135.71,7.7,228.28,580.95,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,7.74,10000.0,283.5,219.66,295.16,134.27,10000.0,10000.0,53.679,188.825,613.417,136.324,1.267,10000.0,207.047,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.040.9-000.pddl,580.31,5.43,136.67,996.22,10000.0,10000.0,10000.0,644.33,10000.0,10000.0,10000.0,5.44,10000.0,285.83,128.92,286.25,578.93,10000.0,1080.359,12.861,115.74000000000001,717.479,524.075,2.189,1392.664,210.04500000000002,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.040.9-001.pddl,10000.0,23.08,10000.0,10000.0,10000.0,10000.0,10000.0,987.28,10000.0,10000.0,10000.0,23.34,10000.0,524.05,10000.0,526.81,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,6.114,10000.0,281.369,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.045.10-000.pddl,10000.0,102.39,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,94.68,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30.742,10000.0,424.207,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.045.10-001.pddl,10000.0,23.65,10000.0,10000.0,10000.0,10000.0,10000.0,1189.06,10000.0,10000.0,10000.0,24.01,10000.0,10000.0,10000.0,715.78,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,21.567,10000.0,332.993,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.045.3-000.pddl,3.1,730.48,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1043.38,726.68,10000.0,227.56,10000.0,236.04,3.08,10000.0,10000.0,7.957,10000.0,10000.0,2.946,1.374,10000.0,302.855,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.045.3-001.pddl,30.05,1397.55,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1370.71,10000.0,480.48,10000.0,452.44,29.84,10000.0,10000.0,1.574,10000.0,10000.0,28.228,25.139,10000.0,305.171,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.045.4-000.pddl,9.12,862.99,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1106.66,862.04,10000.0,10000.0,10000.0,10000.0,8.6,10000.0,10000.0,6.473,10000.0,10000.0,7.936,3.875,10000.0,305.013,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.045.4-001.pddl,24.14,686.04,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,683.76,10000.0,10000.0,10000.0,10000.0,23.52,10000.0,10000.0,52.904,10000.0,10000.0,22.781,11.84,10000.0,303.298,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.045.5-000.pddl,75.19,254.11,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,248.23,10000.0,10000.0,10000.0,10000.0,74.99,10000.0,10000.0,58.283,10000.0,10000.0,69.78,18.02,10000.0,304.352,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.045.5-001.pddl,46.7,215.51,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,218.88,10000.0,10000.0,10000.0,10000.0,46.5,10000.0,10000.0,10000.0,10000.0,10000.0,42.389,11.282,10000.0,302.015,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.045.6-000.pddl,53.42,98.41,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1229.28,98.55,10000.0,10000.0,10000.0,702.13,53.08,10000.0,10000.0,97.428,10000.0,10000.0,53.111,6.539,10000.0,264.753,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.045.6-001.pddl,37.5,64.48,494.39,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,64.12,10000.0,384.43,484.56,433.54,37.15,10000.0,10000.0,51.849,451.389,1074.96,34.399,0.9,10000.0,245.003,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.045.7-000.pddl,612.07,56.71,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,55.78,10000.0,587.03,10000.0,571.13,604.89,10000.0,10000.0,503.762,10000.0,10000.0,591.272,21.052,10000.0,291.387,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.045.7-001.pddl,485.04,47.84,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,47.83,10000.0,534.43,10000.0,505.76,481.6,10000.0,10000.0,10000.0,10000.0,10000.0,475.221,11.572,10000.0,233.171,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.045.8-000.pddl,57.56,17.56,343.18,10000.0,10000.0,10000.0,10000.0,975.87,10000.0,10000.0,10000.0,17.21,10000.0,382.26,469.03,385.5,55.01,10000.0,1136.011,74.366,279.627,831.425,54.651,1.371,10000.0,215.862,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.045.8-001.pddl,1276.73,27.16,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,26.25,10000.0,715.24,10000.0,700.21,1263.56,10000.0,10000.0,549.932,10000.0,10000.0,1173.628,4.954,10000.0,234.725,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.045.9-000.pddl,1405.19,19.51,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,19.66,10000.0,648.44,10000.0,666.61,1392.55,10000.0,10000.0,169.435,10000.0,1173.339,1259.418,4.423,10000.0,250.587,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.045.9-001.pddl,709.99,13.82,490.51,10000.0,10000.0,10000.0,10000.0,861.39,10000.0,10000.0,10000.0,13.7,10000.0,267.89,498.64,550.56,712.04,10000.0,10000.0,332.169,10000.0,1080.924,712.345,3.412,10000.0,218.026,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.050.10-000.pddl,10000.0,63.4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,62.75,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10.687,10000.0,313.745,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.050.10-001.pddl,10000.0,378.2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,367.7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,153.74,10000.0,1233.534,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.050.3-000.pddl,1.89,1070.77,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1091.05,10000.0,512.44,10000.0,526.29,1.84,10000.0,10000.0,3.656,10000.0,10000.0,1.947,1.7,10000.0,305.851,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.050.3-001.pddl,8.66,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,8.37,10000.0,10000.0,6.194,10000.0,10000.0,7.712,7.412,10000.0,312.609,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.050.4-000.pddl,26.17,1015.15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1010.76,10000.0,10000.0,10000.0,10000.0,27.66,10000.0,10000.0,7.866,10000.0,10000.0,26.568,18.704,10000.0,316.594,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.050.4-001.pddl,3.25,995.91,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1065.04,1079.75,995.04,10000.0,706.64,10000.0,707.58,3.29,10000.0,10000.0,63.961,10000.0,10000.0,3.317,2.163,10000.0,305.792,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.050.5-000.pddl,224.2,632.31,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,689.98,10000.0,10000.0,10000.0,10000.0,225.94,10000.0,10000.0,170.672,10000.0,10000.0,201.274,57.037,10000.0,347.753,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.050.5-001.pddl,624.0,900.35,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,827.27,10000.0,10000.0,10000.0,10000.0,613.99,10000.0,10000.0,177.413,10000.0,10000.0,607.111,185.046,10000.0,378.362,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.050.6-000.pddl,328.79,272.23,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,257.54,10000.0,10000.0,10000.0,10000.0,321.51,10000.0,10000.0,10000.0,10000.0,10000.0,295.886,49.392,10000.0,353.87,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.050.6-001.pddl,729.65,390.13,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,408.74,10000.0,10000.0,10000.0,10000.0,677.42,10000.0,10000.0,10000.0,10000.0,10000.0,659.966,98.37299999999999,10000.0,364.514,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.050.7-000.pddl,1786.29,232.58,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,233.37,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1785.854,68.587,10000.0,621.636,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.050.7-001.pddl,566.76,68.01,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,67.89,10000.0,10000.0,10000.0,10000.0,566.45,10000.0,10000.0,373.324,10000.0,10000.0,570.715,6.361,10000.0,319.392,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.050.8-000.pddl,822.85,59.06,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1174.25,59.24,10000.0,10000.0,10000.0,10000.0,818.93,10000.0,10000.0,465.43399999999997,10000.0,10000.0,760.348,9.412,10000.0,289.925,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.050.8-001.pddl,214.5,32.57,10000.0,10000.0,10000.0,10000.0,10000.0,879.68,10000.0,10000.0,10000.0,32.64,10000.0,697.59,10000.0,551.74,216.77,10000.0,10000.0,179.191,10000.0,1288.318,216.858,2.895,10000.0,228.798,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.050.9-000.pddl,10000.0,188.05,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,191.04,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,49.194,10000.0,649.923,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.040.050.9-001.pddl,10000.0,113.21,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,114.21,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,91.5,10000.0,740.011,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.050.10-000.pddl,10000.0,115.04,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,114.07,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13.76,10000.0,448.262,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.050.10-001.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,340.725,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.050.6-000.pddl,10000.0,1221.15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1232.34,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,651.829,10000.0,418.534,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.050.6-001.pddl,1762.22,359.57,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,362.33,10000.0,10000.0,10000.0,10000.0,1750.96,10000.0,10000.0,10000.0,10000.0,10000.0,1697.279,110.712,10000.0,387.693,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.050.7-000.pddl,892.46,176.3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1233.39,176.4,10000.0,10000.0,10000.0,10000.0,897.64,10000.0,10000.0,34.538,10000.0,10000.0,881.236,23.026,10000.0,309.151,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.050.7-001.pddl,1041.92,151.56,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,151.62,10000.0,10000.0,10000.0,10000.0,1033.09,10000.0,10000.0,10000.0,10000.0,10000.0,949.914,16.923,10000.0,316.479,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.050.8-000.pddl,1568.59,94.64,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,92.49,10000.0,10000.0,10000.0,10000.0,1576.47,10000.0,10000.0,478.179,10000.0,10000.0,1558.225,6.881,10000.0,272.541,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.050.8-001.pddl,10000.0,771.81,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,770.1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,138.067,10000.0,818.379,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.050.9-000.pddl,10000.0,273.4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,266.04,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,45.167,10000.0,592.0360000000001,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.050.9-001.pddl,10000.0,221.27,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,221.8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10.81,10000.0,604.855,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.055.10-000.pddl,10000.0,83.26,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,83.14,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,17.531,10000.0,296.2,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.055.10-001.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,210.943,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.055.6-000.pddl,10000.0,1089.91,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1093.46,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,203.011,10000.0,405.668,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.055.6-001.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1602.494,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.055.7-000.pddl,10000.0,1160.75,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1137.67,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,976.453,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.055.7-001.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1568.327,10000.0,1712.799,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.055.8-000.pddl,10000.0,383.27,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,378.11,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,54.279,10000.0,1140.847,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.055.9-000.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,212.735,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.055.9-001.pddl,10000.0,1677.5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1742.44,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,130.149,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.060.10-000.pddl,10000.0,139.4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,138.57,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11.681,10000.0,320.299,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.060.10-001.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,310.787,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.060.6-000.pddl,10000.0,1006.82,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1012.26,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,478.839,10000.0,10000.0,10000.0,167.406,10000.0,325.589,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.060.6-001.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,432.147,10000.0,887.889,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.060.7-001.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,387.96,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.060.8-000.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,246.048,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.060.8-001.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,403.421,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.060.9-000.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,420.739,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.060.9-001.pddl,10000.0,1115.74,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1122.85,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,166.85399999999998,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.065.10-000.pddl,10000.0,814.61,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,817.41,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,146.415,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.065.10-001.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,409.73199999999997,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.065.6-000.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,534.833,10000.0,1624.54,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.065.8-001.pddl,10000.0,1347.45,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1374.28,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,227.636,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.050.070.6-000.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,265.004,10000.0,1121.483,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.060.060.10-000.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,633.889,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.060.060.6-001.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1487.638,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.060.060.7-001.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1562.046,10000.0,928.092,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.060.060.9-000.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1027.925,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.060.065.8-001.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1685.812,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.060.065.9-001.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1508.211,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.060.070.10-001.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1458.661,10000.0,10000.0,10000.0,10000.0,10000.0
ss_maintenance-maintenance.1.3.060.070.8-001.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1443.556,10000.0,10000.0,10000.0,10000.0,10000.0
